ID,Lane,Length,Netin,Netout,Loc,Dir,S_in,L_in,R_in,S_out,L_out,R_out,x0,y0,x1,y1
C12400093007,1,70,True,True,0,0,C12400093006,0,0,C12400093008,0,0,210959.824428,548343.910065,210923.410716,548284.134993
C12400093008,1,70,True,True,0,0,C12400093007,0,0,C12400093009,0,0,210923.410716,548284.134993,210886.997004,548224.35992
C12400093009,1,70,True,True,3,1,C12400093008,0,0,C12300367011,0,C12400092001,210886.997004,548224.35992,210838.0834,548144.0656
C12400094001,1,70,True,True,3,2,C12300366013,C12400091001,C12400080061,C12400094002,C12400091001,0,210848.4724,548138.0597,210884.88576,548197.835003
C12400094002,1,70,True,True,0,0,C12400094001,0,0,C12400094003,0,0,210884.88576,548197.835003,210921.29912,548257.610305
C12400094003,1,70,True,True,0,0,C12400094002,0,0,C12400094004,0,0,210921.29912,548257.610305,210957.712479,548317.385608
C12400094004,1,70,True,True,0,0,C12400094003,0,0,C12400094005,0,0,210957.712479,548317.385608,210994.125839,548377.160911
C12400094005,1,70,True,True,0,0,C12400094004,0,0,C12400094006,0,0,210994.125839,548377.160911,211030.539199,548436.936214
C12400094006,1,70,True,True,0,0,C12400094005,0,0,C12400094007,0,0,211030.539199,548436.936214,211066.952559,548496.711516
C12400094007,1,70,True,True,0,0,C12400094006,0,0,C12400094008,0,0,211066.952559,548496.711516,211103.365919,548556.486819
C12400094008,1,70,True,True,0,0,C12400094007,0,0,C12400094009,0,0,211103.365919,548556.486819,211139.779279,548616.262122
C12400094009,1,70,True,True,2,1,C12400094008,0,0,C12400401001,0,C12400005031,211139.779279,548616.262122,211188.3351,548695.9702
C12400098011,3,70,True,True,3,2,C12300369003,C12300374028,C12400092001,C12400098012,C12300374028,0,210741.1027,548177.5351,210759.851942,548244.975889
C12400098012,3,70,True,True,0,0,C12400098011,0,0,C12400098013,0,0,210759.851942,548244.975889,210778.601185,548312.416678
C12400098013,3,70,True,True,0,0,C12400098012,0,0,C12400098014,0,0,210778.601185,548312.416678,210797.350427,548379.857467
C12400098014,3,70,True,True,0,0,C12400098013,0,0,C12400098015,0,0,210797.350427,548379.857467,210816.09967,548447.298256
C12400098015,3,70,True,True,0,0,C12400098014,0,0,C12400098016,0,0,210816.09967,548447.298256,210834.848912,548514.739045
C12400098016,3,70,True,True,0,0,C12400098015,0,0,C12400098017,0,0,210834.848912,548514.739045,210853.598155,548582.179834
C12400098017,3,70,True,True,0,0,C12400098016,0,0,C12400098018,0,0,210853.598155,548582.179834,210872.347397,548649.620623
C12400098018,3,70,True,True,0,0,C12400098017,0,0,0,0,0,210872.347397,548649.620623,210898.4221,548743.411
C12400097011,3,70,True,True,0,0,0,0,0,C12400097012,0,0,210888.3842,548752.3911,210869.643674,548684.947931
C12400097012,3,70,True,True,0,0,C12400097011,0,0,C12400097013,0,0,210869.643674,548684.947931,210850.903148,548617.504761
C12400097013,3,70,True,True,0,0,C12400097012,0,0,C12400097014,0,0,210850.903148,548617.504761,210832.162622,548550.061592
C12400097014,3,70,True,True,0,0,C12400097013,0,0,C12400097015,0,0,210832.162622,548550.061592,210813.422095,548482.618423
C12400097015,3,70,True,True,0,0,C12400097014,0,0,C12400097016,0,0,210813.422095,548482.618423,210794.681569,548415.175254
C12400097016,3,70,True,True,0,0,C12400097015,0,0,C12400097017,0,0,210794.681569,548415.175254,210775.941043,548347.732084
C12400097017,3,70,True,True,0,0,C12400097016,0,0,C12400097018,0,0,210775.941043,548347.732084,210757.200517,548280.288915
C12400097018,3,70,True,True,3,1,C12400097017,0,0,C12300368001,0,C12300375031,210757.200517,548280.288915,210729.5527,548180.7903
C12400362001,1,70,True,True,0,0,0,0,0,C12400362002,0,0,210770.8736,547885.8139,210818.357646,547934.292144
C12400362002,1,70,True,True,0,0,C12400362001,0,0,C12400362003,0,0,210818.357646,547934.292144,210865.841691,547982.770389
C12400362003,1,70,True,True,0,0,C12400362002,0,0,C12400362004,0,0,210865.841691,547982.770389,210913.325737,548031.248633
C12400362004,1,70,True,True,2,1,C12400362003,0,0,0,0,C12400079051,210913.325737,548031.248633,210974.164,548093.3607
C12400371001,1,70,True,True,2,2,0,C12400080053,C12400079061,C12400371002,C12400080053,0,210963.2173,548098.2769,210915.873328,548050.190476
C12400371002,1,70,True,True,0,0,C12400371001,0,0,C12400371003,0,0,210915.873328,548050.190476,210868.529357,548002.104053
C12400371003,1,70,True,True,0,0,C12400371002,0,0,C12400371004,0,0,210868.529357,548002.104053,210821.185385,547954.017629
C12400371004,1,70,True,True,0,0,C12400371003,0,0,0,0,0,210821.185385,547954.017629,210762.2236,547894.1312
C12400154001,3,70,True,True,3,2,C124001240010,C12400145004,0,C12400154002,C12400145004,0,213787.8501,549646.5099,213791.800776,549716.398491
C12400154002,3,70,True,True,0,0,C12400154001,0,0,C12400154003,0,0,213791.800776,549716.398491,213795.751453,549786.287082
C12400154003,3,70,True,True,0,0,C12400154002,0,0,C12400154004,0,0,213795.751453,549786.287082,213799.702129,549856.175672
C12400154004,3,70,True,True,0,0,C12400154003,0,0,0,0,0,213799.702129,549856.175672,213806.3455,549973.6988
C12400153001,3,70,True,True,0,0,0,0,0,C12400153002,0,0,213794.3646,549974.3761,213790.413925,549904.487509
C12400153002,3,70,True,True,0,0,C12400153001,0,0,C12400153003,0,0,213790.413925,549904.487509,213786.46325,549834.598919
C12400153003,3,70,True,True,0,0,C12400153002,0,0,C12400153004,0,0,213786.46325,549834.598919,213782.512575,549764.710328
C12400153004,3,70,True,True,3,1,C12400153003,0,0,C12400123001,0,C12400146001,213782.512575,549764.710328,213775.8692,549647.1871
C12400377001,1,70,True,True,2,2,0,C12400006026,C12400005033,C12400377002,C12400006026,0,211383.4568,548616.9695,211366.164282,548550.33776
C12400377002,1,70,True,True,0,0,C12400377001,0,0,C12400377003,0,0,211366.164282,548550.33776,211348.871765,548483.706021
C12400377003,1,70,True,True,0,0,C12400377002,0,0,C12400377004,0,0,211348.871765,548483.706021,211331.579247,548417.074281
C12400377004,1,70,True,True,0,0,C12400377003,0,0,C12400377005,0,0,211331.579247,548417.074281,211314.28673,548350.442541
C12400377005,1,70,True,True,0,0,C12400377004,0,0,C12400377006,0,0,211314.28673,548350.442541,211296.994212,548283.810802
C12400377006,1,70,True,True,0,0,C12400377005,0,0,C12400377007,0,0,211296.994212,548283.810802,211279.701694,548217.179062
C12400377007,1,70,True,True,0,0,C12400377006,0,0,C12400377008,0,0,211279.701694,548217.179062,211262.409177,548150.547322
C12400377008,1,70,True,True,0,0,C12400377007,0,0,C12400377009,0,0,211262.409177,548150.547322,211245.116659,548083.915583
C12400377009,1,70,True,True,3,1,C12400377008,0,0,C12400349001,0,C12400080051,211245.116659,548083.915583,211224.8939,548005.993
C12400376001,1,70,True,True,3,2,C12400348005,C12400079053,C12400080033,C12400376002,C12400079053,0,211236.2453,548002.1011,211253.538032,548068.727263
C12400376002,1,70,True,True,0,0,C12400376001,0,0,C12400376003,0,0,211253.538032,548068.727263,211270.830764,548135.353427
C12400376003,1,70,True,True,0,0,C12400376002,0,0,C12400376004,0,0,211270.830764,548135.353427,211288.123496,548201.97959
C12400376004,1,70,True,True,0,0,C12400376003,0,0,C12400376005,0,0,211288.123496,548201.97959,211305.416228,548268.605754
C12400376005,1,70,True,True,0,0,C12400376004,0,0,C12400376006,0,0,211305.416228,548268.605754,211322.70896,548335.231917
C12400376006,1,70,True,True,0,0,C12400376005,0,0,C12400376007,0,0,211322.70896,548335.231917,211340.001691,548401.858081
C12400376007,1,70,True,True,0,0,C12400376006,0,0,C12400376008,0,0,211340.001691,548401.858081,211357.294423,548468.484244
C12400376008,1,70,True,True,0,0,C12400376007,0,0,C12400376009,0,0,211357.294423,548468.484244,211374.587155,548535.110408
C12400376009,1,70,True,True,2,1,C12400376008,0,0,0,0,C12400005021,211374.587155,548535.110408,211394.8775,548613.2859
C12400372001,1,70,True,True,2,2,0,C12400079021,C12400080011,C12400372002,C12400079021,0,211593.0965,547879.0683,211618.48026,547944.303204
C12400372002,1,70,True,True,0,0,C12400372001,0,0,C12400372003,0,0,211618.48026,547944.303204,211643.864019,548009.538108
C12400372003,1,70,True,True,0,0,C12400372002,0,0,C12400372004,0,0,211643.864019,548009.538108,211669.247779,548074.773012
C12400372004,1,70,True,True,0,0,C12400372003,0,0,C12400372005,0,0,211669.247779,548074.773012,211694.631539,548140.007917
C12400372005,1,70,True,True,0,0,C12400372004,0,0,C12400372006,0,0,211694.631539,548140.007917,211720.015299,548205.242821
C12400372006,1,70,True,True,0,0,C12400372005,0,0,C12400372007,0,0,211720.015299,548205.242821,211745.399058,548270.477725
C12400372007,1,70,True,True,0,0,C12400372006,0,0,C12400372008,0,0,211745.399058,548270.477725,211770.782818,548335.712629
C12400372008,1,70,True,True,2,1,C12400372007,0,0,0,0,C12400005011,211770.782818,548335.712629,211815.4379,548450.4738
C12400373001,1,70,True,True,2,2,0,C12400006011,C12400005026,C12400373002,C12400006011,0,211804.2732,548454.8726,211778.889443,548389.637695
C12400373002,1,70,True,True,0,0,C12400373001,0,0,C12400373003,0,0,211778.889443,548389.637695,211753.505687,548324.40279
C12400373003,1,70,True,True,0,0,C12400373002,0,0,C12400373004,0,0,211753.505687,548324.40279,211728.12193,548259.167885
C12400373004,1,70,True,True,0,0,C12400373003,0,0,C12400373005,0,0,211728.12193,548259.167885,211702.738173,548193.93298
C12400373005,1,70,True,True,0,0,C12400373004,0,0,C12400373006,0,0,211702.738173,548193.93298,211677.354416,548128.698075
C12400373006,1,70,True,True,0,0,C12400373005,0,0,C12400373007,0,0,211677.354416,548128.698075,211651.97066,548063.463169
C12400373007,1,70,True,True,0,0,C12400373006,0,0,C12400373008,0,0,211651.97066,548063.463169,211626.586903,547998.228264
C12400373008,1,70,True,True,2,1,C12400373007,0,0,0,0,C12400080021,211626.586903,547998.228264,211581.89,547883.3596
C12400338001,1,70,True,True,2,2,0,C12400078013,C12400077022,C12400338002,C12400078013,0,211832.9424,547795.1958,211813.215052,547728.033578
C12400338002,1,70,True,True,0,0,C12400338001,0,0,C12400338003,0,0,211813.215052,547728.033578,211793.487705,547660.871356
C12400338003,1,70,True,True,0,0,C12400338002,0,0,C12400338004,0,0,211793.487705,547660.871356,211773.760357,547593.709134
C12400338004,1,70,True,True,0,0,C12400338003,0,0,0,0,0,211773.760357,547593.709134,211749.8904,547512.4433
C12400337001,1,70,True,True,0,0,0,0,0,C12400337002,0,0,211761.391,547509.0175,211781.118355,547576.17972
C12400337002,1,70,True,True,0,0,C12400337001,0,0,C12400337003,0,0,211781.118355,547576.17972,211800.845709,547643.34194
C12400337003,1,70,True,True,0,0,C12400337002,0,0,C12400337004,0,0,211800.845709,547643.34194,211820.573064,547710.50416
C12400337004,1,70,True,True,2,1,C12400337003,0,0,0,0,C12400077011,211820.573064,547710.50416,211844.4712,547791.8659
C12400089001,1,70,True,True,2,2,C12400099002,C12400004032,C12400005011,C12400089002,C12400004032,0,211863.4848,548429.8563,211838.560189,548364.44665
C12400089002,1,70,True,True,0,0,C12400089001,0,0,C12400089003,0,0,211838.560189,548364.44665,211813.635579,548299.037001
C12400089003,1,70,True,True,0,0,C12400089002,0,0,C12400089004,0,0,211813.635579,548299.037001,211788.710968,548233.627351
C12400089004,1,70,True,True,0,0,C12400089003,0,0,C12400089005,0,0,211788.710968,548233.627351,211763.786357,548168.217701
C12400089005,1,70,True,True,0,0,C12400089004,0,0,C12400089006,0,0,211763.786357,548168.217701,211738.861746,548102.808052
C12400089006,1,70,True,True,0,0,C12400089005,0,0,C12400089007,0,0,211738.861746,548102.808052,211713.937136,548037.398402
C12400089007,1,70,True,True,0,0,C12400089006,0,0,C12400089008,0,0,211713.937136,548037.398402,211689.012525,547971.988752
C12400089008,1,70,True,True,3,1,C12400089007,0,0,C12400071021,0,C12400080011,211689.012525,547971.988752,211646.5262,547860.4919
C12400090001,1,70,True,True,3,2,C12400072024,C12400079011,C12400078022,C12400090002,C12400079011,0,211657.7183,547856.1631,211682.642787,547921.572797
C12400090002,1,70,True,True,0,0,C12400090001,0,0,C12400090003,0,0,211682.642787,547921.572797,211707.567273,547986.982494
C12400090003,1,70,True,True,0,0,C12400090002,0,0,C12400090004,0,0,211707.567273,547986.982494,211732.49176,548052.39219
C12400090004,1,70,True,True,0,0,C12400090003,0,0,C12400090005,0,0,211732.49176,548052.39219,211757.416247,548117.801887
C12400090005,1,70,True,True,0,0,C12400090004,0,0,C12400090006,0,0,211757.416247,548117.801887,211782.340733,548183.211584
C12400090006,1,70,True,True,0,0,C12400090005,0,0,C12400090007,0,0,211782.340733,548183.211584,211807.26522,548248.621281
C12400090007,1,70,True,True,0,0,C12400090006,0,0,C12400090008,0,0,211807.26522,548248.621281,211832.189706,548314.030978
C12400090008,1,70,True,True,2,1,C12400090007,0,0,C12400100001,0,C12400003031,211832.189706,548314.030978,211874.7598,548425.7483
C12400009021,5,70,True,True,0,0,0,0,0,C12400009022,0,0,210979.5606,548768.7697,211045.155112,548744.333795
C12400009022,5,70,True,True,0,0,C12400009021,0,0,C12400009023,0,0,211045.155112,548744.333795,211110.749624,548719.89789
C12400009023,5,70,True,True,1,1,C12400009022,0,0,C12400005031,0,C12400093001,211110.749624,548719.89789,211181.2884,548693.6201
C12400111021,3,70,True,True,2,2,C12400125006,C12400116004,C124004200016,C12400111022,C12400116004,0,210984.1669,549093.498,210964.781743,549026.244375
C12400111022,3,70,True,True,0,0,C12400111021,0,0,C12400111023,0,0,210964.781743,549026.244375,210945.396586,548958.99075
C12400111023,3,70,True,True,0,0,C12400111022,0,0,0,0,0,210945.396586,548958.99075,210914.9487,548853.3568
C12400112021,3,70,True,True,0,0,0,0,0,C12400112022,0,0,210925.8352,548847.5582,210945.202409,548914.816854
C12400112022,3,70,True,True,0,0,C12400112021,0,0,C12400112023,0,0,210945.202409,548914.816854,210964.569619,548982.075508
C12400112023,3,70,True,True,2,1,C12400112022,0,0,C12400126001,0,C12400115001,210964.569619,548982.075508,210995.6644,549090.0618
C12400057021,1,70,True,True,3,2,C12400069014,C12400062003,C12400063003,C12400057022,C12400062003,0,212788.1373,547459.6595,212817.425307,547396.261572
C12400057022,1,70,True,True,0,0,C12400057021,0,0,C12400057023,0,0,212817.425307,547396.261572,212846.713314,547332.863644
C12400057023,1,70,True,True,0,0,C12400057022,0,0,C12400057024,0,0,212846.713314,547332.863644,212876.00132,547269.465716
C12400057024,1,70,True,True,0,0,C12400057023,0,0,C12400057025,0,0,212876.00132,547269.465716,212905.289327,547206.067787
C12400057025,1,70,True,True,1,1,C12400057024,0,0,0,0,C12300317021,212905.289327,547206.067787,212941.503,547127.6783
C12400058021,1,70,True,True,1,2,0,C123003180210,C12400055023,C12400058022,C123003180210,0,212946.5852,547141.3539,212917.58113,547204.910499
C12400058022,1,70,True,True,0,0,C12400058021,0,0,C12400058023,0,0,212917.58113,547204.910499,212888.57706,547268.467099
C12400058023,1,70,True,True,0,0,C12400058022,0,0,C12400058024,0,0,212888.57706,547268.467099,212859.57299,547332.023698
C12400058024,1,70,True,True,0,0,C12400058023,0,0,C12400058025,0,0,212859.57299,547332.023698,212830.56892,547395.580297
C12400058025,1,70,True,True,3,1,C12400058024,0,0,C12400070011,0,C12400061001,212830.56892,547395.580297,212799.1252,547464.4829
C12400339001,2,70,True,True,3,2,0,C12400069021,C12400070014,C12400339002,C12400069021,0,212663.2353,547752.543,212727.864732,547726.811067
C12400339002,2,70,True,True,0,0,C12400339001,0,0,C12400339003,0,0,212727.864732,547726.811067,212792.494165,547701.079133
C12400339003,2,70,True,True,0,0,C12400339002,0,0,C12400339004,0,0,212792.494165,547701.079133,212857.123597,547675.3472
C12400339004,2,70,True,True,0,0,C12400339003,0,0,C12400339005,0,0,212857.123597,547675.3472,212921.75303,547649.615267
C12400339005,2,70,True,True,0,0,C12400339004,0,0,C12400339006,0,0,212921.75303,547649.615267,212986.382462,547623.883333
C12400339006,2,70,True,True,1,1,C12400339005,0,0,0,0,C12400083011,212986.382462,547623.883333,213090.673,547582.3605
C12400340001,2,70,True,True,1,2,0,C12400084013,C124000830217,C12400340002,C12400084013,0,213094.829,547593.6179,213030.191087,547619.327683
C12400340002,2,70,True,True,0,0,C12400340001,0,0,C12400340003,0,0,213030.191087,547619.327683,212965.553173,547645.037466
C12400340003,2,70,True,True,0,0,C12400340002,0,0,C12400340004,0,0,212965.553173,547645.037466,212900.91526,547670.747249
C12400340004,2,70,True,True,0,0,C12400340003,0,0,C12400340005,0,0,212900.91526,547670.747249,212836.277346,547696.457031
C12400340005,2,70,True,True,0,0,C12400340004,0,0,C12400340006,0,0,212836.277346,547696.457031,212771.639433,547722.166814
C12400340006,2,70,True,True,3,1,C12400340005,0,0,0,0,C12400070021,212771.639433,547722.166814,212665.7933,547764.2672
C12400069021,2,61.07882926,True,True,4,2,C12400087006,C12400085019,C12400076003,C12400070021,C12400085019,0,212630.7566,547809.8862,212659.0899,547755.8408
C12400070021,1,62.11716116,True,True,4,1,C12400070014,0,C12400340006,C12400087001,0,0,212669.9387,547760.9694,212641.1219,547815.9326
C12400087001,1,70,True,True,4,2,C12400380003,C12400001036,C12400002022,C12400087002,C12400001036,0,212431.1247,548254.0043,212459.802892,548190.193676
C12400087002,1,70,True,True,0,0,C12400087001,0,0,C12400087003,0,0,212459.802892,548190.193676,212488.481085,548126.383052
C12400087003,1,70,True,True,0,0,C12400087002,0,0,C12400087004,0,0,212488.481085,548126.383052,212517.159277,548062.572428
C12400087004,1,70,True,True,0,0,C12400087003,0,0,C12400087005,0,0,212517.159277,548062.572428,212545.837469,547998.761804
C12400087005,1,70,True,True,0,0,C12400087004,0,0,C12400087006,0,0,212545.837469,547998.761804,212574.515662,547934.95118
C12400087006,1,70,True,True,1,1,C12400087005,0,0,C12400069021,0,C12400075001,212574.515662,547934.95118,212630.3912,547810.6249
C12400088001,1,70,True,True,1,2,C12400070021,C12400076003,C12400085019,C12400088002,C12400076003,0,212641.4873,547815.1939,212612.805229,547879.002644
C12400088002,1,70,True,True,0,0,C12400088001,0,0,C12400088003,0,0,212612.805229,547879.002644,212584.123158,547942.811388
C12400088003,1,70,True,True,0,0,C12400088002,0,0,C12400088004,0,0,212584.123158,547942.811388,212555.441088,548006.620131
C12400088004,1,70,True,True,0,0,C12400088003,0,0,C12400088005,0,0,212555.441088,548006.620131,212526.759017,548070.428875
C12400088005,1,70,True,True,0,0,C12400088004,0,0,C12400088006,0,0,212526.759017,548070.428875,212498.076946,548134.237619
C12400088006,1,70,True,True,4,1,C12400088005,0,0,C12400381001,0,C12400002031,212498.076946,548134.237619,212441.6555,548259.7579
C12400085011,1,70,True,True,1,2,C12400103012,C12400007022,C12400002036,C12400085012,C12400007022,0,212836.8575,548427.2915,212814.48636,548360.973521
C12400085012,1,70,True,True,0,0,C12400085011,0,0,C12400085013,0,0,212814.48636,548360.973521,212792.11522,548294.655543
C12400085013,1,70,True,True,0,0,C12400085012,0,0,C12400085014,0,0,212792.11522,548294.655543,212769.74408,548228.337564
C12400085014,1,70,True,True,0,0,C12400085013,0,0,C12400085015,0,0,212769.74408,548228.337564,212747.372941,548162.019586
C12400085015,1,70,True,True,0,0,C12400085014,0,0,C12400085016,0,0,212747.372941,548162.019586,212725.001801,548095.701607
C12400085016,1,70,True,True,0,0,C12400085015,0,0,C12400085017,0,0,212725.001801,548095.701607,212702.630661,548029.383628
C12400085017,1,70,True,True,0,0,C12400085016,0,0,C12400085018,0,0,212702.630661,548029.383628,212680.259521,547963.06565
C12400085018,1,70,True,True,0,0,C12400085017,0,0,C12400085019,0,0,212680.259521,547963.06565,212657.888381,547896.747671
C12400085019,1,70,True,True,3,1,C12400085018,0,0,C12400075001,0,C12400088001,212657.888381,547896.747671,212630.2459,547814.8031
C12400086001,1,70,True,True,3,2,C12400076003,C12400087006,C12400070021,C12400086002,C12400087006,0,212641.6326,547811.0157,212664.001471,547877.334365
C12400086002,1,70,True,True,0,0,C12400086001,0,0,C12400086003,0,0,212664.001471,547877.334365,212686.370342,547943.65303
C12400086003,1,70,True,True,0,0,C12400086002,0,0,C12400086004,0,0,212686.370342,547943.65303,212708.739213,548009.971696
C12400086004,1,70,True,True,0,0,C12400086003,0,0,C12400086005,0,0,212708.739213,548009.971696,212731.108084,548076.290361
C12400086005,1,70,True,True,0,0,C12400086004,0,0,C12400086006,0,0,212731.108084,548076.290361,212753.476955,548142.609026
C12400086006,1,70,True,True,0,0,C12400086005,0,0,C12400086007,0,0,212753.476955,548142.609026,212775.845826,548208.927691
C12400086007,1,70,True,True,0,0,C12400086006,0,0,C12400086008,0,0,212775.845826,548208.927691,212798.214697,548275.246356
C12400086008,1,70,True,True,0,0,C12400086007,0,0,C12400086009,0,0,212798.214697,548275.246356,212820.583568,548341.565022
C12400086009,1,70,True,True,1,1,C12400086008,0,0,C12400104021,0,C12400008011,212820.583568,548341.565022,212848.4391,548424.1504
C12400002031,5,70,True,True,3,2,C12400002022,C12400380003,C12400088006,C12400002032,C12400380003,0,212437.1656,548250.9314,212501.24243,548277.531083
C12400002032,5,70,True,True,0,0,C12400002031,0,0,C12400002033,0,0,212501.24243,548277.531083,212565.319261,548304.130767
C12400002033,5,70,True,True,0,0,C12400002032,0,0,C12400002034,0,0,212565.319261,548304.130767,212629.396091,548330.73045
C12400002034,5,70,True,True,0,0,C12400002033,0,0,C12400002035,0,0,212629.396091,548330.73045,212693.472921,548357.330133
C12400002035,5,70,True,True,0,0,C12400002034,0,0,C12400002036,0,0,212693.472921,548357.330133,212757.549752,548383.929817
C12400002036,5,70,True,True,2,1,C12400002035,0,0,C12400008011,0,C12400085011,212757.549752,548383.929817,212845.4832,548420.4329
C12400001031,5,70,True,True,2,2,C12400007022,C12400086009,C12400103012,C12400001032,C12400086009,0,212839.8133,548431.0089,212775.757142,548404.356556
C12400001032,5,70,True,True,0,0,C12400001031,0,0,C12400001033,0,0,212775.757142,548404.356556,212711.700984,548377.704211
C12400001033,5,70,True,True,0,0,C12400001032,0,0,C12400001034,0,0,212711.700984,548377.704211,212647.644827,548351.051867
C12400001034,5,70,True,True,0,0,C12400001033,0,0,C12400001035,0,0,212647.644827,548351.051867,212583.588669,548324.399523
C12400001035,5,70,True,True,0,0,C12400001034,0,0,C12400001036,0,0,212583.588669,548324.399523,212519.532511,548297.747179
C12400001036,5,70,True,True,3,1,C12400001035,0,0,C12400001021,0,C12400381001,212519.532511,548297.747179,212435.6146,548262.8308
C12400402001,1,70,True,True,2,2,C12400121009,C124001060010,C12400115004,C12400402002,C124001060010,0,211291.4978,548992.7544,211266.448015,548928.607292
C12400402002,1,70,True,True,0,0,C12400402001,0,0,C12400402003,0,0,211266.448015,548928.607292,211241.398229,548864.460184
C12400402003,1,70,True,True,0,0,C12400402002,0,0,C12400402004,0,0,211241.398229,548864.460184,211216.348444,548800.313076
C12400402004,1,70,True,True,3,1,C12400402003,0,0,C12400093001,0,C12400010011,211216.348444,548800.313076,211177.8558,548701.7417
C11,2,70,True,True,4,2,C12400131025,C12400143004,C12400122009,C12,C12400143004,0,211732.5214,549451.7811,211780.425103,549403.329937
C12,2,70,True,True,0,0,C11,0,0,C13,0,0,211780.425103,549403.329937,211828.328806,549354.878774
C13,2,70,True,True,0,0,C12,0,0,C14,0,0,211828.328806,549354.878774,211876.232509,549306.427611
C14,2,70,True,True,0,0,C13,0,0,C15,0,0,211876.232509,549306.427611,211924.136213,549257.976448
C15,2,70,True,True,0,0,C14,0,0,C16,0,0,211924.136213,549257.976448,211972.039916,549209.525285
C16,2,70,True,True,0,0,C15,0,0,C17,0,0,211972.039916,549209.525285,212019.943619,549161.074122
C17,2,70,True,True,0,0,C16,0,0,C18,0,0,212019.943619,549161.074122,212067.847322,549112.622959
C18,2,70,True,True,1,1,C17,0,0,0,0,C12400119021,212067.847322,549112.622959,212118.6404,549061.2494
C21,2,70,True,True,1,2,0,C12400120025,C32,C22,C12400120025,0,212138.4979,549072.2813,212090.352783,549120.42643
C22,2,70,True,True,0,0,C21,0,0,C23,0,0,212090.352783,549120.42643,212042.207665,549168.571559
C23,2,70,True,True,0,0,C22,0,0,C24,0,0,212042.207665,549168.571559,211994.062548,549216.716689
C24,2,70,True,True,0,0,C23,0,0,C25,0,0,211994.062548,549216.716689,211945.91743,549264.861818
C25,2,70,True,True,0,0,C24,0,0,C26,0,0,211945.91743,549264.861818,211897.772313,549313.006948
C26,2,70,True,True,0,0,C25,0,0,C27,0,0,211897.772313,549313.006948,211849.627195,549361.152078
C27,2,70,True,True,0,0,C26,0,0,C28,0,0,211849.627195,549361.152078,211801.482078,549409.297207
C28,2,70,True,True,4,1,C27,0,0,C12400132021,0,C12400144001,211801.482078,549409.297207,211743.5534,549467.2259
C12400420001,2,70,True,True,0,0,0,0,0,C12400420002,0,0,209899.1461,549512.1912,209964.317236,549486.691141
C12400420002,2,70,True,True,0,0,C12400420001,0,0,C12400420003,0,0,209964.317236,549486.691141,210029.488372,549461.191081
C12400420003,2,70,True,True,0,0,C12400420002,0,0,C12400420004,0,0,210029.488372,549461.191081,210094.659508,549435.691022
C12400420004,2,70,True,True,0,0,C12400420003,0,0,C12400420005,0,0,210094.659508,549435.691022,210159.830644,549410.190962
C12400420005,2,70,True,True,0,0,C12400420004,0,0,C12400420006,0,0,210159.830644,549410.190962,210225.00178,549384.690903
C12400420006,2,70,True,True,0,0,C12400420005,0,0,C12400420007,0,0,210225.00178,549384.690903,210290.172916,549359.190843
C12400420007,2,70,True,True,0,0,C12400420006,0,0,C12400420008,0,0,210290.172916,549359.190843,210355.344052,549333.690784
C12400420008,2,70,True,True,0,0,C12400420007,0,0,C12400420009,0,0,210355.344052,549333.690784,210420.515188,549308.190725
C12400420009,2,70,True,True,0,0,C12400420008,0,0,C124004200010,0,0,210420.515188,549308.190725,210485.686324,549282.690665
C124004200010,2,70,True,True,0,0,C12400420009,0,0,C124004200011,0,0,210485.686324,549282.690665,210550.85746,549257.190606
C124004200011,2,70,True,True,0,0,C124004200010,0,0,C124004200012,0,0,210550.85746,549257.190606,210616.028596,549231.690546
C124004200012,2,70,True,True,0,0,C124004200011,0,0,C124004200013,0,0,210616.028596,549231.690546,210681.199732,549206.190487
C124004200013,2,70,True,True,0,0,C124004200012,0,0,C124004200014,0,0,210681.199732,549206.190487,210746.370868,549180.690427
C124004200014,2,70,True,True,0,0,C124004200013,0,0,C124004200015,0,0,210746.370868,549180.690427,210811.542003,549155.190368
C124004200015,2,70,True,True,0,0,C124004200014,0,0,C124004200016,0,0,210811.542003,549155.190368,210876.713139,549129.690308
C124004200016,2,70,True,True,1,1,C124004200015,0,0,C12400115001,0,C12400111021,210876.713139,549129.690308,210986.9909,549086.541
C12300317021,3,70,True,True,2,2,C12400055023,0,C12400057025,C12300317022,0,0,212939.787,547134.1775,212919.140215,547067.294934
C12300317022,3,70,True,True,0,0,C12300317021,0,0,C12300317023,0,0,212919.140215,547067.294934,212898.49343,547000.412367
C12300317023,3,70,True,True,0,0,C12300317022,0,0,C12300317024,0,0,212898.49343,547000.412367,212877.846644,546933.529801
C12300317024,3,70,True,True,0,0,C12300317023,0,0,C12300317025,0,0,212877.846644,546933.529801,212857.199859,546866.647234
C12300317025,3,70,True,True,0,0,C12300317024,0,0,C12300317026,0,0,212857.199859,546866.647234,212836.553074,546799.764668
C12300317026,3,70,True,True,0,0,C12300317025,0,0,C12300317027,0,0,212836.553074,546799.764668,212815.906289,546732.882101
C12300317027,3,70,True,True,0,0,C12300317026,0,0,C12300317028,0,0,212815.906289,546732.882101,212795.259504,546665.999535
C12300317028,3,70,True,True,0,0,C12300317027,0,0,C12300317029,0,0,212795.259504,546665.999535,212774.612718,546599.116968
C12300317029,3,70,True,True,0,0,C12300317028,0,0,C123003170210,0,0,212774.612718,546599.116968,212753.965933,546532.234402
